chrom1	start1	end1	chrom2	start2	end2	contacts
chr1	114083	114084	chr1	114084	114085	21
chr1	114084	114085	chr1	114083	114084	21
chr1	114689	114690	chr1	114690	114691	3
chr1	113952	113953	chr1	113934	113935	5
chr1	113934	113935	chr1	113952	113953	5
chr1	114690	114691	chr1	114689	114690	3
chr1	114427	114428	chr1	114428	114429	8
chr1	114428	114429	chr1	114427	114428	8
chr1	114690	114691	chr1	111840	111841	1
chr1	114690	114691	chr1	113396	113397	1
chr1	114427	114428	chr1	112474	112475	1
chr1	114428	114429	chr1	112474	112475	1
chr1	113352	113353	chr1	113353	113354	8
chr1	111840	111841	chr1	111841	111842	2
chr1	113353	113354	chr1	113352	113353	8
chr1	111841	111842	chr1	111840	111841	2
chr1	113395	113396	chr1	113396	113397	4
chr1	112474	112475	chr1	112475	112476	6
chr1	113396	113397	chr1	113395	113396	4
chr1	112475	112476	chr1	112474	112475	6
chr1	112759	112760	chr1	112474	112475	1
chr1	112474	112475	chr1	112759	112760	1
chr1	112758	112759	chr1	112759	112760	8
chr1	112759	112760	chr1	112758	112759	8
chr1	112758	112759	chr1	110499	110500	1
chr1	112475	112476	chr1	111152	111153	1
chr1	112758	112759	chr1	111152	111153	1
chr1	114428	114429	chr1	111151	111152	2
chr1	112475	112476	chr1	108492	108493	1
chr1	112758	112759	chr1	110732	110733	1
chr1	112474	112475	chr1	108491	108492	1
chr1	113396	113397	chr1	108491	108492	1
chr1	113352	113353	chr1	110500	110501	1
chr1	113396	113397	chr1	110500	110501	1
chr1	112475	112476	chr1	108721	108722	1
chr1	110500	110501	chr1	110499	110500	7
chr1	110500	110501	chr1	111152	111153	2
chr1	111151	111152	chr1	111152	111153	2
chr1	111152	111153	chr1	111151	111152	2
chr1	108492	108493	chr1	108912	108913	1
chr1	108911	108912	chr1	108912	108913	10
chr1	108912	108913	chr1	108911	108912	10
chr1	110732	110733	chr1	110733	110734	5
chr1	108912	108913	chr1	108492	108493	1
chr1	110733	110734	chr1	110732	110733	5
chr1	109164	109165	chr1	109165	109166	13
chr1	108721	108722	chr1	108722	108723	1
chr1	110500	110501	chr1	108491	108492	1
chr1	108491	108492	chr1	110500	110501	1
chr1	110499	110500	chr1	110500	110501	7
chr1	111152	111153	chr1	110500	110501	2
chr1	109165	109166	chr1	109164	109165	13
chr1	108722	108723	chr1	108721	108722	1
chr1	109165	109166	chr1	106619	106620	1
chr1	110499	110500	chr1	106619	106620	1
chr1	110732	110733	chr1	104599	104600	2
chr1	108722	108723	chr1	106432	106433	1
chr1	109165	109166	chr1	106432	106433	1
chr1	110499	110500	chr1	106431	106432	1
chr1	111151	111152	chr1	107037	107038	1
chr1	113352	113353	chr1	106114	106115	2
chr1	112475	112476	chr1	106113	106114	1
chr1	112759	112760	chr1	106619	106620	2
chr1	112759	112760	chr1	104600	104601	1
chr1	111840	111841	chr1	104599	104600	2
chr1	114428	114429	chr1	104599	104600	1
chr1	112475	112476	chr1	106432	106433	1
chr1	113934	113935	chr1	106432	106433	1
chr1	114427	114428	chr1	106432	106433	2
chr1	114690	114691	chr1	106432	106433	1
chr1	112759	112760	chr1	106431	106432	1
chr1	113952	113953	chr1	107193	107194	1
chr1	112474	112475	chr1	105407	105408	1
chr1	112759	112760	chr1	107037	107038	1
chr1	114690	114691	chr1	107037	107038	1
chr1	112759	112760	chr1	107192	107193	1
chr1	109165	109166	chr1	103688	103689	1
chr1	108491	108492	chr1	103687	103688	1
chr1	110732	110733	chr1	103687	103688	1
chr1	115675	115676	chr1	106113	106114	1
chr1	118418	118419	chr1	106113	106114	2
chr1	118417	118418	chr1	106619	106620	1
chr1	116343	116344	chr1	103687	103688	1
chr1	118916	118917	chr1	104600	104601	1
chr1	115675	115676	chr1	104599	104600	1
chr1	115674	115675	chr1	106432	106433	1
chr1	115576	115577	chr1	106431	106432	1
chr1	116486	116487	chr1	107193	107194	2
chr1	116344	116345	chr1	107037	107038	3
chr1	116485	116486	chr1	107037	107038	3
chr1	116486	116487	chr1	96222	96223	1
chr1	120301	120302	chr1	95217	95218	1
chr1	116486	116487	chr1	94831	94832	4
chr1	118915	118916	chr1	96221	96222	1
chr1	120343	120344	chr1	94781	94782	1
chr1	122591	122592	chr1	94781	94782	2
chr1	108491	108492	chr1	95458	95459	2
chr1	113952	113953	chr1	95458	95459	1
chr1	108912	108913	chr1	95457	95458	1
chr1	109165	109166	chr1	94831	94832	1
chr1	113352	113353	chr1	94831	94832	1
chr1	111841	111842	chr1	96221	96222	1
chr1	114427	114428	chr1	96221	96222	1
chr1	108911	108912	chr1	95216	95217	1
chr1	111840	111841	chr1	95216	95217	1
chr1	114427	114428	chr1	95216	95217	1
chr1	114428	114429	chr1	95216	95217	1
chr1	114084	114085	chr1	94781	94782	3
chr1	95216	95217	chr1	106114	106115	2
chr1	95216	95217	chr1	106619	106620	1
chr1	95216	95217	chr1	103687	103688	1
chr1	95714	95715	chr1	104600	104601	3
chr1	95713	95714	chr1	106618	106619	1
chr1	95714	95715	chr1	102037	102038	1
chr1	96618	96619	chr1	102037	102038	20
chr1	95216	95217	chr1	104599	104600	1
chr1	95457	95458	chr1	104599	104600	1
chr1	95714	95715	chr1	106432	106433	1
chr1	95714	95715	chr1	106431	106432	2
chr1	94831	94832	chr1	105408	105409	3
chr1	95458	95459	chr1	105408	105409	2
chr1	94831	94832	chr1	107038	107039	1
chr1	94831	94832	chr1	107193	107194	1
chr1	103687	103688	chr1	106619	106620	1
chr1	103687	103688	chr1	105408	105409	2
chr1	105407	105408	chr1	106432	106433	1
chr1	106618	106619	chr1	107038	107039	1
chr1	106432	106433	chr1	107193	107194	1
chr1	106619	106620	chr1	107193	107194	2
chr1	107037	107038	chr1	107038	107039	23
chr1	107037	107038	chr1	107193	107194	1
chr1	107192	107193	chr1	107193	107194	10
chr1	107038	107039	chr1	107037	107038	23
chr1	107193	107194	chr1	107037	107038	1
chr1	107193	107194	chr1	107192	107193	10
chr1	107193	107194	chr1	106619	106620	2
chr1	107038	107039	chr1	106618	106619	1
chr1	107193	107194	chr1	106432	106433	1
chr1	106113	106114	chr1	106114	106115	12
chr1	106114	106115	chr1	106113	106114	12
chr1	106432	106433	chr1	106113	106114	1
chr1	106432	106433	chr1	106619	106620	2
chr1	106618	106619	chr1	106619	106620	29
chr1	106619	106620	chr1	106618	106619	29
chr1	106113	106114	chr1	106432	106433	1
chr1	106431	106432	chr1	106432	106433	14
chr1	106619	106620	chr1	106432	106433	2
chr1	106432	106433	chr1	106431	106432	14
chr1	106432	106433	chr1	105407	105408	1
chr1	104599	104600	chr1	104600	104601	2
chr1	104600	104601	chr1	104599	104600	2
chr1	105407	105408	chr1	105408	105409	2
chr1	105408	105409	chr1	105407	105408	2
chr1	105408	105409	chr1	103687	103688	2
chr1	106619	106620	chr1	103687	103688	1
chr1	105408	105409	chr1	95458	95459	2
chr1	104599	104600	chr1	95457	95458	1
chr1	105408	105409	chr1	94831	94832	3
chr1	107038	107039	chr1	94831	94832	1
chr1	107193	107194	chr1	94831	94832	1
chr1	102037	102038	chr1	95714	95715	1
chr1	104600	104601	chr1	95714	95715	3
chr1	106431	106432	chr1	95714	95715	2
chr1	106432	106433	chr1	95714	95715	1
chr1	103687	103688	chr1	95216	95217	1
chr1	104599	104600	chr1	95216	95217	1
chr1	106114	106115	chr1	95216	95217	2
chr1	106619	106620	chr1	95216	95217	1
chr1	102037	102038	chr1	96618	96619	20
chr1	106618	106619	chr1	95713	95714	1
chr1	95216	95217	chr1	95458	95459	1
chr1	95457	95458	chr1	95458	95459	22
chr1	95458	95459	chr1	95457	95458	22
chr1	95216	95217	chr1	95217	95218	17
chr1	94781	94782	chr1	94831	94832	2
chr1	94830	94831	chr1	94831	94832	20
chr1	95713	95714	chr1	95714	95715	7
chr1	95217	95218	chr1	95216	95217	17
chr1	95458	95459	chr1	95216	95217	1
chr1	94831	94832	chr1	94830	94831	20
chr1	94781	94782	chr1	94782	94783	19
chr1	95714	95715	chr1	95713	95714	7
chr1	94782	94783	chr1	94781	94782	19
chr1	94831	94832	chr1	94781	94782	2
chr1	94781	94782	chr1	92317	92318	1
chr1	94830	94831	chr1	91579	91580	1
chr1	94831	94832	chr1	92316	92317	1
chr1	94781	94782	chr1	91578	91579	1
chr1	94831	94832	chr1	92579	92580	1
chr1	96222	96223	chr1	91857	91858	1
chr1	95216	95217	chr1	91856	91857	2
chr1	95216	95217	chr1	92317	92318	1
chr1	95457	95458	chr1	92317	92318	1
chr1	95713	95714	chr1	92317	92318	1
chr1	95216	95217	chr1	91579	91580	2
chr1	96221	96222	chr1	91195	91196	1
chr1	95217	95218	chr1	92578	92579	1
chr1	95713	95714	chr1	92578	92579	1
chr1	96221	96222	chr1	92578	92579	1
chr1	95458	95459	chr1	90695	90696	2
chr1	95458	95459	chr1	89525	89526	2
chr1	95457	95458	chr1	90178	90179	1
chr1	94831	94832	chr1	90695	90696	3
chr1	94781	94782	chr1	89525	89526	1
chr1	94831	94832	chr1	90003	90004	1
chr1	95216	95217	chr1	86612	86613	2
chr1	95458	95459	chr1	86612	86613	1
chr1	94831	94832	chr1	87220	87221	1
chr1	95216	95217	chr1	87220	87221	1
chr1	95217	95218	chr1	87220	87221	1
chr1	96221	96222	chr1	88988	88989	2
chr1	94781	94782	chr1	85715	85716	1
chr1	94831	94832	chr1	88987	88988	2
chr1	94831	94832	chr1	89198	89199	1
chr1	95714	95715	chr1	87926	87927	3
chr1	95216	95217	chr1	89197	89198	1
chr1	94831	94832	chr1	85685	85686	1
chr1	95457	95458	chr1	85684	85685	1
chr1	94831	94832	chr1	87323	87324	1
chr1	95217	95218	chr1	87323	87324	2
chr1	96222	96223	chr1	87323	87324	1
chr1	95216	95217	chr1	86761	86762	1
chr1	95458	95459	chr1	86761	86762	2
chr1	103688	103689	chr1	92317	92318	1
chr1	102037	102038	chr1	89524	89525	1
chr1	103687	103688	chr1	92316	92317	1
chr1	103687	103688	chr1	91578	91579	1
chr1	104600	104601	chr1	91856	91857	2
chr1	105408	105409	chr1	91579	91580	1
chr1	104600	104601	chr1	92316	92317	1
chr1	105407	105408	chr1	91578	91579	1
chr1	104600	104601	chr1	91196	91197	2
chr1	104600	104601	chr1	92579	92580	1
chr1	106113	106114	chr1	91856	91857	1
chr1	106618	106619	chr1	91579	91580	1
chr1	107038	107039	chr1	92316	92317	3
chr1	106113	106114	chr1	91578	91579	2
chr1	106619	106620	chr1	91196	91197	1
chr1	106431	106432	chr1	92579	92580	3
chr1	106618	106619	chr1	92579	92580	1
chr1	107037	107038	chr1	91195	91196	1
chr1	106431	106432	chr1	92578	92579	1
chr1	106113	106114	chr1	90178	90179	1
chr1	106618	106619	chr1	90694	90695	1
chr1	107037	107038	chr1	90694	90695	1
chr1	106432	106433	chr1	90520	90521	2
chr1	106431	106432	chr1	89524	89525	1
chr1	104599	104600	chr1	90178	90179	1
chr1	104600	104601	chr1	90520	90521	2
chr1	104600	104601	chr1	90003	90004	1
chr1	106431	106432	chr1	86612	86613	1
chr1	105408	105409	chr1	88988	88989	3
chr1	104599	104600	chr1	88987	88988	1
chr1	105407	105408	chr1	88987	88988	1
chr1	104599	104600	chr1	86388	86389	1
chr1	106619	106620	chr1	87253	87254	1
chr1	106432	106433	chr1	87344	87345	2
chr1	107193	107194	chr1	87344	87345	2
chr1	106432	106433	chr1	87926	87927	1
chr1	107037	107038	chr1	89197	89198	2
chr1	106432	106433	chr1	87925	87926	1
chr1	106618	106619	chr1	86761	86762	1
chr1	102037	102038	chr1	87344	87345	1
chr1	103688	103689	chr1	87344	87345	2
chr1	106432	106433	chr1	85331	85332	1
chr1	104600	104601	chr1	85330	85331	1
chr1	107037	107038	chr1	82215	82216	2
chr1	107193	107194	chr1	82215	82216	2
chr1	105407	105408	chr1	84925	84926	1
chr1	106619	106620	chr1	82214	82215	2
chr1	104600	104601	chr1	82968	82969	2
chr1	106114	106115	chr1	82770	82771	1
chr1	104599	104600	chr1	83665	83666	1
chr1	104600	104601	chr1	81757	81758	1
chr1	105408	105409	chr1	78430	78431	2
chr1	106431	106432	chr1	79027	79028	1
chr1	106432	106433	chr1	79257	79258	1
chr1	106114	106115	chr1	79026	79027	1
chr1	106431	106432	chr1	79026	79027	1
chr1	104599	104600	chr1	79256	79257	1
chr1	106431	106432	chr1	79256	79257	1
chr1	105407	105408	chr1	78739	78740	1
chr1	106432	106433	chr1	81482	81483	2
chr1	105408	105409	chr1	81399	81400	1
chr1	106431	106432	chr1	81399	81400	1
chr1	105408	105409	chr1	78431	78432	1
chr1	94831	94832	chr1	83664	83665	1
chr1	94830	94831	chr1	78430	78431	2
chr1	95217	95218	chr1	78430	78431	1
chr1	95714	95715	chr1	78430	78431	1
chr1	95217	95218	chr1	84926	84927	2
chr1	96221	96222	chr1	79027	79028	1
chr1	95714	95715	chr1	79257	79258	1
chr1	95714	95715	chr1	82968	82969	1
chr1	96222	96223	chr1	82968	82969	2
chr1	94781	94782	chr1	84746	84747	1
chr1	94831	94832	chr1	78738	78739	2
chr1	95217	95218	chr1	80544	80545	1
chr1	95217	95218	chr1	81400	81401	1
chr1	108491	108492	chr1	90695	90696	1
chr1	110500	110501	chr1	90695	90696	1
chr1	109164	109165	chr1	92317	92318	1
chr1	111152	111153	chr1	92317	92318	1
chr1	110499	110500	chr1	89524	89525	1
chr1	110732	110733	chr1	89524	89525	1
chr1	110733	110734	chr1	91579	91580	3
chr1	110732	110733	chr1	90003	90004	1
chr1	108491	108492	chr1	92316	92317	1
chr1	108912	108913	chr1	92316	92317	2
chr1	110500	110501	chr1	92316	92317	4
chr1	110733	110734	chr1	92578	92579	1
chr1	114084	114085	chr1	91856	91857	1
chr1	112758	112759	chr1	90520	90521	2
chr1	113396	113397	chr1	92317	92318	1
chr1	113952	113953	chr1	91579	91580	3
chr1	114689	114690	chr1	91579	91580	2
chr1	112759	112760	chr1	92316	92317	1
chr1	114084	114085	chr1	92316	92317	1
chr1	111841	111842	chr1	91196	91197	1
chr1	111840	111841	chr1	92579	92580	1
chr1	114084	114085	chr1	91195	91196	1
chr1	114427	114428	chr1	87532	87533	1
chr1	112759	112760	chr1	87531	87532	1
chr1	112475	112476	chr1	85715	85716	1
chr1	114428	114429	chr1	85715	85716	1
chr1	113352	113353	chr1	88987	88988	3
chr1	114427	114428	chr1	87344	87345	1
chr1	112474	112475	chr1	89198	89199	3
chr1	112759	112760	chr1	87925	87926	1
chr1	112759	112760	chr1	86761	86762	1
chr1	109165	109166	chr1	87220	87221	1
chr1	108492	108493	chr1	86387	86388	1
chr1	116486	116487	chr1	87240	87241	1
chr1	120492	120493	chr1	87220	87221	1
chr1	116343	116344	chr1	92316	92317	1
chr1	119549	119550	chr1	91578	91579	1
chr1	118915	118916	chr1	87344	87345	1
chr1	118324	118325	chr1	86761	86762	1
chr1	116343	116344	chr1	90179	90180	1
chr1	116486	116487	chr1	90179	90180	1
chr1	116343	116344	chr1	85331	85332	1
chr1	116485	116486	chr1	85331	85332	1
chr1	118323	118324	chr1	80264	80265	2
chr1	119549	119550	chr1	78430	78431	1
chr1	118323	118324	chr1	82969	82970	2
chr1	118323	118324	chr1	84747	84748	1
chr1	120220	120221	chr1	82968	82969	1
chr1	118915	118916	chr1	78739	78740	2
chr1	116343	116344	chr1	79897	79898	2
chr1	110733	110734	chr1	85330	85331	1
chr1	109165	109166	chr1	82968	82969	1
chr1	109165	109166	chr1	82770	82771	1
chr1	113396	113397	chr1	82215	82216	3
chr1	113352	113353	chr1	82969	82970	1
chr1	111841	111842	chr1	82968	82969	2
chr1	113352	113353	chr1	82968	82969	1
chr1	114083	114084	chr1	84746	84747	1
chr1	114084	114085	chr1	84558	84559	3
chr1	112759	112760	chr1	83665	83666	1
chr1	114427	114428	chr1	80263	80264	1
chr1	113352	113353	chr1	79026	79027	1
chr1	113395	113396	chr1	79026	79027	1
chr1	112474	112475	chr1	78739	78740	1
chr1	113352	113353	chr1	80544	80545	3
chr1	111841	111842	chr1	78431	78432	1
chr1	109165	109166	chr1	78430	78431	1
chr1	108722	108723	chr1	78739	78740	1
chr1	110732	110733	chr1	78739	78740	1
chr1	110732	110733	chr1	78738	78739	1
chr1	111152	111153	chr1	79897	79898	3
chr1	110500	110501	chr1	80543	80544	1
chr1	108912	108913	chr1	81481	81482	1
chr1	109164	109165	chr1	78431	78432	1
chr1	114084	114085	chr1	71913	71914	1
chr1	112759	112760	chr1	77856	77857	1
chr1	108491	108492	chr1	71074	71075	1
chr1	108491	108492	chr1	74196	74197	1
chr1	112758	112759	chr1	73522	73523	1
chr1	113934	113935	chr1	73716	73717	1
chr1	112759	112760	chr1	71217	71218	2
chr1	112758	112759	chr1	70830	70831	1
chr1	114428	114429	chr1	72607	72608	3
chr1	118915	118916	chr1	77856	77857	1
chr1	115675	115676	chr1	71912	71913	1
chr1	118915	118916	chr1	73716	73717	2
chr1	116485	116486	chr1	72607	72608	3
chr1	116344	116345	chr1	69721	69722	1
chr1	116343	116344	chr1	65534	65535	1
chr1	115577	115578	chr1	68491	68492	1
chr1	118915	118916	chr1	65430	65431	1
chr1	116486	116487	chr1	65126	65127	1
chr1	110732	110733	chr1	66753	66754	2
chr1	114427	114428	chr1	69721	69722	1
chr1	112474	112475	chr1	69720	69721	2
chr1	109165	109166	chr1	67829	67830	1
chr1	114689	114690	chr1	67829	67830	1
chr1	109164	109165	chr1	65534	65535	1
chr1	110733	110734	chr1	65534	65535	1
chr1	114428	114429	chr1	68050	68051	2
chr1	94781	94782	chr1	76693	76694	1
chr1	94781	94782	chr1	71178	71179	1
chr1	107192	107193	chr1	71913	71914	1
chr1	106432	106433	chr1	77856	77857	2
chr1	104600	104601	chr1	71074	71075	2
chr1	105408	105409	chr1	73522	73523	1
chr1	107037	107038	chr1	73522	73523	1
chr1	107037	107038	chr1	76693	76694	1
chr1	106432	106433	chr1	70829	70830	1
chr1	105408	105409	chr1	72607	72608	1
chr1	104600	104601	chr1	68051	68052	1
chr1	106618	106619	chr1	68051	68052	1
chr1	106432	106433	chr1	69720	69721	1
chr1	105408	105409	chr1	65534	65535	1
chr1	106431	106432	chr1	69413	69414	1
chr1	104599	104600	chr1	67828	67829	1
chr1	107037	107038	chr1	67828	67829	1
chr1	103688	103689	chr1	65430	65431	1
chr1	105407	105408	chr1	64561	64562	1
chr1	106618	106619	chr1	64560	64561	2
chr1	94830	94831	chr1	66753	66754	1
chr1	94781	94782	chr1	68051	68052	1
chr1	128969	128970	chr1	90695	90696	1
chr1	125566	125567	chr1	91857	91858	1
chr1	124280	124281	chr1	87220	87221	1
chr1	128621	128622	chr1	92316	92317	1
chr1	126025	126026	chr1	88988	88989	2
chr1	129822	129823	chr1	88988	88989	1
chr1	123354	123355	chr1	85715	85716	1
chr1	127125	127126	chr1	85715	85716	1
chr1	127126	127127	chr1	88987	88988	1
chr1	128969	128970	chr1	86388	86389	1
chr1	126026	126027	chr1	87344	87345	1
chr1	128239	128240	chr1	86387	86388	1
chr1	128969	128970	chr1	89197	89198	1
chr1	128979	128980	chr1	89197	89198	1
chr1	129822	129823	chr1	87925	87926	2
chr1	128620	128621	chr1	92578	92579	1
chr1	125566	125567	chr1	86761	86762	1
chr1	130518	130519	chr1	91857	91858	1
chr1	135555	135556	chr1	91857	91858	1
chr1	136580	136581	chr1	91857	91858	1
chr1	135556	135557	chr1	89525	89526	1
chr1	130519	130520	chr1	91856	91857	1
chr1	130700	130701	chr1	91856	91857	1
chr1	137309	137310	chr1	91856	91857	1
chr1	134108	134109	chr1	92317	92318	1
chr1	137104	137105	chr1	92317	92318	1
chr1	137309	137310	chr1	89524	89525	2
chr1	133147	133148	chr1	92316	92317	1
chr1	137309	137310	chr1	92316	92317	1
chr1	133148	133149	chr1	88988	88989	1
chr1	130699	130700	chr1	87531	87532	1
chr1	137105	137106	chr1	88987	88988	1
chr1	131327	131328	chr1	89198	89199	1
chr1	131327	131328	chr1	86387	86388	1
chr1	130700	130701	chr1	87926	87927	1
chr1	134212	134213	chr1	86761	86762	1
chr1	134108	134109	chr1	80264	80265	1
chr1	130700	130701	chr1	83664	83665	1
chr1	135556	135557	chr1	85330	85331	1
chr1	136581	136582	chr1	80263	80264	1
chr1	137308	137309	chr1	79026	79027	1
chr1	133147	133148	chr1	78739	78740	2
chr1	137104	137105	chr1	78644	78645	1
chr1	134212	134213	chr1	79897	79898	1
chr1	133147	133148	chr1	78643	78644	2
chr1	136581	136582	chr1	82771	82772	2
chr1	126026	126027	chr1	83664	83665	1
chr1	129668	129669	chr1	83664	83665	2
chr1	126025	126026	chr1	78430	78431	1
chr1	128238	128239	chr1	78430	78431	1
chr1	129822	129823	chr1	78430	78431	1
chr1	122744	122745	chr1	85330	85331	1
chr1	126026	126027	chr1	84925	84926	1
chr1	126025	126026	chr1	82214	82215	2
chr1	129668	129669	chr1	79026	79027	1
chr1	125566	125567	chr1	82969	82970	1
chr1	127394	127395	chr1	78739	78740	1
chr1	129822	129823	chr1	80544	80545	1
chr1	129821	129822	chr1	82770	82771	1
chr1	129822	129823	chr1	82770	82771	1
chr1	143792	143793	chr1	86705	86706	1
chr1	140483	140484	chr1	91856	91857	1
chr1	143230	143231	chr1	91856	91857	1
chr1	138299	138300	chr1	89524	89525	2
chr1	142248	142249	chr1	90003	90004	1
chr1	143175	143176	chr1	92316	92317	1
chr1	140483	140484	chr1	87532	87533	1
chr1	141551	141552	chr1	87532	87533	2
chr1	143554	143555	chr1	88988	88989	1
chr1	139233	139234	chr1	88987	88988	1
chr1	140578	140579	chr1	88987	88988	1
chr1	143175	143176	chr1	87926	87927	2
chr1	142659	142660	chr1	92579	92580	1
chr1	138463	138464	chr1	91195	91196	1
chr1	138463	138464	chr1	87323	87324	1
chr1	139233	139234	chr1	86761	86762	1
chr1	150714	150715	chr1	91857	91858	1
chr1	149916	149917	chr1	87220	87221	1
chr1	147420	147421	chr1	90003	90004	1
chr1	150714	150715	chr1	92316	92317	1
chr1	150714	150715	chr1	91196	91197	2
chr1	145269	145270	chr1	87926	87927	2
chr1	151280	151281	chr1	78430	78431	2
chr1	147800	147801	chr1	82215	82216	2
chr1	151280	151281	chr1	78739	78740	1
chr1	147945	147946	chr1	78644	78645	1
chr1	147945	147946	chr1	80543	80544	1
chr1	145268	145269	chr1	78643	78644	1
chr1	149916	149917	chr1	81399	81400	1
chr1	141869	141870	chr1	80264	80265	1
chr1	143792	143793	chr1	83664	83665	1
chr1	142248	142249	chr1	78430	78431	3
chr1	143229	143230	chr1	84926	84927	1
